Amount_Percentile,TransactionAmount,Amount_Ratio_To_Avg,Potential_Fraud_Score,Is_Late_Night,LoginAttempts,Is_Weekend,sample_weight
0.10792512943050592,0.10759298646444762,0.10759298646444761,0.3,0.0,4.0,0.0,0.2
-0.7379530067702109,-0.5135242790683691,-0.5135242790683692,0.0,0.0,0.0,0.0,1.0
-0.2903225806451612,-0.25159142322463296,-0.251591423224633,0.0,0.0,0.0,0.0,1.0
-0.6455595380326562,-0.46587552702976903,-0.4658755270297692,0.0,0.0,0.0,0.0,1.0
-0.8128235762644364,-0.549629106322854,-0.5496291063228541,0.0,0.0,0.0,0.0,1.0
-0.6280366387893268,-0.4570071473128057,-0.4570071473128058,0.0,0.0,0.0,0.0,1.0
0.4774990043807249,0.5570845577459284,0.5570845577459284,0.3,0.0,2.0,0.0,1.0
0.8996415770609322,2.004163629121354,2.004163629121354,0.0,0.0,0.0,0.0,1.0
0.13181999203504588,0.1326348858008222,0.13263488580082217,0.0,0.0,0.0,0.0,1.0
-0.30306650736758256,-0.2596781830343386,-0.25967818303433865,0.0,0.0,0.0,0.0,1.0
-0.5236957387495021,-0.399858707170611,-0.3998587071706111,0.0,0.0,0.0,0.0,1.0
0.7722023098367188,1.3171497929458802,1.3171497929458804,0.0,0.0,0.0,0.0,1.0
0.8614097968936681,1.7561496200876312,1.7561496200876314,0.3,0.0,1.0,0.0,1.0
0.34767025089605746,0.37424562405585576,0.3742456240558557,0.0,0.0,0.0,0.0,1.0
0.32377538829151753,0.35272101430214126,0.3527210143021413,0.0,0.0,0.0,0.0,1.0
-0.7793707686180803,-0.5324635306673079,-0.532463530667308,0.0,0.0,0.0,0.0,1.0
0.09438470728793331,0.09102865689140743,0.09102865689140738,0.0,0.0,0.0,0.0,1.0
-0.6527279968140183,-0.4684308228804196,-0.4684308228804196,0.0,0.0,0.0,0.0,1.0
0.263241736360016,0.28009048753541715,0.2800904875354171,0.0,0.0,0.0,0.0,1.0
0.5459976105137397,0.6737864223603417,0.6737864223603417,0.0,0.0,0.0,0.0,1.0
-0.1596973317403423,-0.14024064874452294,-0.14024064874452302,0.2,0.0,0.0,0.0,1.0
0.6503385105535645,0.8991635163877135,0.8991635163877135,0.0,0.0,0.0,0.0,1.0
0.7487056949422543,1.2498703563134594,1.2498703563134594,0.0,0.0,0.0,0.0,1.0
-0.8566308243727597,-0.5685683579217928,-0.5685683579217928,0.0,0.0,0.0,0.0,1.0
0.5236957387495024,0.6439345543639191,0.6439345543639191,0.0,0.0,0.0,0.0,1.0
0.5205097570688971,0.6415896946421458,0.6415896946421458,0.0,0.0,0.0,0.0,1.0
-0.48148148148148134,-0.3779132251591422,-0.3779132251591423,0.0,0.0,0.0,0.0,1.0
-0.13898845081640768,-0.12517943437774784,-0.12517943437774792,0.0,0.0,0.0,0.0,1.0
-0.3954599761051373,-0.3201936012385669,-0.320193601238567,0.0,0.0,0.0,0.0,1.0
0.2966945440063721,0.31808923994979593,0.3180892399497958,0.0,0.0,0.0,0.0,1.0
-0.6232576662684188,-0.45273830012701316,-0.45273830012701316,0.2,0.0,0.0,0.0,1.0
0.22819593787335743,0.24476728018819005,0.24476728018818997,0.0,0.0,0.0,0.0,1.0
0.45519713261648764,0.5272326897495058,0.5272326897495057,0.0,0.0,0.0,0.0,1.0
-0.3659896455595379,-0.29782724696934393,-0.29782724696934404,0.0,0.0,0.0,0.0,1.0
0.6981282357626447,1.07436662482996,1.07436662482996,0.0,0.0,0.0,0.0,1.0
0.15571485463958606,0.15887927730220888,0.15887927730220885,0.3,0.0,1.0,0.0,1.0
0.38191955396256483,0.41636291213540055,0.41636291213540055,0.0,0.0,0.0,0.0,1.0
0.7283950617283953,1.1732114807939453,1.173211480793945,0.0,0.0,0.0,0.0,1.0
-0.9693349263241735,-0.6173895398212794,-0.6173895398212795,0.0,0.0,0.0,0.0,1.0
-0.03146156909597751,-0.029491120346918906,-0.029491120346918982,0.0,0.0,0.0,0.0,1.0
0.244125846276384,0.2623837904056157,0.2623837904056156,0.0,0.0,0.0,0.0,1.0
0.6630824372759858,0.9316909294512875,0.9316909294512875,0.0,0.0,0.0,0.0,1.0
-0.3412982875348466,-0.28216478652006277,-0.2821647865200628,0.0,0.0,0.0,0.0,1.0
-0.06969334926324154,-0.06619719368390985,-0.06619719368390996,0.0,0.0,0.0,0.0,1.0
-0.2712066905615292,-0.23325341770820013,-0.2332534177082002,0.0,0.0,0.0,0.0,1.0
-0.22660294703305436,-0.20421323192316065,-0.20421323192316074,0.0,0.0,0.0,0.0,1.0
-0.8379131819992034,-0.56027116198321,-0.5602711619832101,0.0,0.0,0.0,0.0,1.0
0.07606531262445256,0.06848192879743267,0.0684819287974326,0.0,0.0,0.0,0.0,1.0
0.9665471923536442,3.010348948195134,3.0103489481951344,0.3,0.0,0.0,0.0,1.0
0.06810035842293916,0.06307071405487878,0.06307071405487874,0.2,0.0,0.0,0.0,1.0
-0.16447630426125037,-0.14583223731182873,-0.14583223731182882,0.0,0.0,0.0,0.0,1.0
-0.46156909597769796,-0.35957521964270944,-0.3595752196427095,0.0,0.0,0.0,0.0,1.0
-0.3253683791318199,-0.2731160329783475,-0.27311603297834763,0.2,0.0,0.0,0.0,1.0
-0.12146555157307828,-0.11089983991823048,-0.11089983991823055,0.0,0.0,0.0,0.0,1.0
-0.08801274392672231,-0.08246090021569696,-0.08246090021569698,0.0,0.0,0.0,0.0,1.0
0.36758263639984096,0.4035864328821482,0.4035864328821482,0.0,0.0,0.0,0.0,1.0
0.9123855037833536,2.1386623777779445,2.1386623777779445,0.3,0.0,0.0,0.0,1.0
0.14297092791716473,0.14661385721908665,0.14661385721908665,0.0,0.0,0.0,0.0,1.0
-0.18757467144563908,-0.16964158217906602,-0.16964158217906616,0.0,0.0,0.0,0.0,1.0
0.9769016328156115,3.394184447266961,3.394184447266961,0.3,0.0,0.0,0.0,0.2
-0.8391079251294304,-0.5609024703698414,-0.5609024703698415,0.0,0.0,0.0,0.0,1.0
0.6973317403424932,1.0730138211443216,1.0730138211443216,0.0,0.0,0.0,0.0,1.0
-0.9466348068498606,-0.6058456150371644,-0.6058456150371645,0.0,0.0,0.0,0.0,1.0
0.47192353643966567,0.5465928136061987,0.5465928136061988,0.0,0.0,0.0,0.0,1.0
0.8088410991636801,1.5205212803535324,1.5205212803535324,0.0,0.0,0.0,0.0,1.0
0.04579848665870191,0.03820918854325592,0.03820918854325589,0.3,0.0,3.0,0.0,1.0
0.06332138590203121,0.058681617652585005,0.058681617652584964,0.0,0.0,0.0,0.0,1.0
0.5579450418160097,0.694379100686172,0.6943791006861721,0.2,0.0,0.0,0.0,1.0
0.7698128235762646,1.301787955537852,1.3017879555378518,0.0,0.0,0.0,0.0,1.0
0.6487455197132618,0.8944737969441667,0.8944737969441667,0.0,0.0,0.0,0.0,1.0
0.8884906411788134,1.946504129809029,1.9465041298090289,0.0,0.0,0.0,0.0,1.0
-0.8343289526085225,-0.5584974860398174,-0.5584974860398175,0.0,0.0,0.0,0.0,1.0
-0.2122660294703304,-0.1909557558039035,-0.1909557558039036,0.0,0.0,0.0,0.0,1.0
-0.3532457188371166,-0.2889588672523805,-0.28895886725238057,0.0,0.0,0.0,0.0,1.0
0.448825169255277,0.5177630639500365,0.5177630639500364,0.0,0.0,0.0,0.0,1.0
-0.428116288331342,-0.3385015444508743,-0.33850154445087444,0.0,0.0,0.0,0.0,1.0
-0.49502190362405407,-0.3844968697625829,-0.384496869762583,0.0,0.0,0.0,0.0,1.0
-0.04739147749900419,-0.04503333157969889,-0.04503333157969892,0.0,0.0,0.0,0.0,1.0
-0.28395061728395055,-0.24410590949743335,-0.24410590949743347,0.0,0.0,0.0,0.0,1.0
0.27041019514137815,0.28787662430386973,0.2878766243038697,0.2,0.0,0.0,0.0,1.0
-0.35404221425726795,-0.2890791164688817,-0.28907911646888174,0.0,0.0,0.0,0.0,1.0
0.8359219434488254,1.639748378514471,1.6397483785144715,0.0,0.0,0.0,0.0,1.0
0.6360015929908405,0.8796831433145192,0.8796831433145192,0.2,0.0,0.0,0.0,1.0
-0.22739944245320573,-0.20475435339741607,-0.20475435339741616,0.0,0.0,0.0,0.0,1.0
0.9378733572281962,2.507436662482996,2.507436662482996,0.3,0.0,0.0,0.0,1.0
0.10314615690959797,0.10341432619103091,0.10341432619103087,0.0,0.0,0.0,0.0,1.0
0.1278375149342894,0.12995934073367058,0.12995934073367058,0.0,0.0,0.0,0.0,1.0
0.013142174432497081,0.00787632368082853,0.007876323680828438,0.0,0.0,0.0,0.0,1.0
0.32138590203106354,0.350887213750498,0.350887213750498,0.0,0.0,0.0,0.0,1.0
-0.9888490641178813,-0.6272199132702525,-0.6272199132702526,0.0,0.0,0.0,0.0,1.0
0.2481083233771407,0.26737413289041534,0.2673741328904154,0.0,0.0,0.0,0.0,1.0
-0.6383910792512942,-0.46344048039561986,-0.4634404803956199,0.5,0.0,1.0,0.0,0.2
0.48904818797291927,0.590754338366264,0.590754338366264,0.0,0.0,0.0,0.0,1.0
-0.35005973715651123,-0.28652382061823123,-0.2865238206182313,0.0,0.0,0.0,0.0,1.0
-0.6670649143767422,-0.47369172610234705,-0.4736917261023471,0.0,0.0,0.0,0.0,1.0
-0.6105137395459975,-0.4443208549719292,-0.4443208549719293,0.0,0.0,0.0,0.0,1.0
0.29988052568697754,0.32085497192932355,0.3208549719293235,0.0,0.0,0.0,0.0,1.0
0.33253683791318217,0.3622808270139864,0.3622808270139864,0.0,0.0,0.0,0.0,1.0
-0.9769016328156112,-0.6195840880224264,-0.6195840880224265,0.0,0.0,0.0,0.0,1.0
0.014735165272799803,0.010221183402601908,0.010221183402601827,0.0,0.0,0.0,0.0,1.0
0.7275985663082438,1.1654253440254925,1.1654253440254927,0.0,0.0,0.0,0.0,1.0
0.8813221823974514,1.8943460321516339,1.8943460321516343,0.0,0.0,0.0,0.0,1.0
-0.7502986857825565,-0.5200477990635591,-0.5200477990635592,0.0,0.0,0.0,0.0,1.0
0.9362803663878935,2.4817033301517393,2.4817033301517397,0.3,0.0,0.0,0.0,1.0
-0.3046594982078852,-0.2597984322508398,-0.2597984322508399,0.0,0.0,0.0,0.0,1.0
0.2560732775786541,0.27449889896811136,0.2744988989681113,0.0,0.0,0.0,0.0,1.0
-0.006770211071286186,-0.009319314278842883,-0.009319314278842914,0.0,0.0,0.0,0.0,1.0
-0.9693349263241735,-0.6173895398212794,-0.6173895398212795,0.0,0.0,0.0,0.0,1.0
0.4456391875746715,0.5116303539084752,0.5116303539084752,0.0,0.0,0.0,0.0,1.0
-0.9004380724810831,-0.5861548058350932,-0.5861548058350932,0.0,0.0,0.0,0.0,1.0
0.6129032258064517,0.8265329896209894,0.8265329896209895,0.0,0.0,0.0,0.0,1.0
0.3516527279968142,0.3765303591693785,0.37653035916937844,0.0,0.0,0.0,0.0,1.0
0.9275189167662289,2.3637689110681883,2.3637689110681883,0.3,0.0,0.0,0.0,1.0
0.0768618080446038,0.07043597856557716,0.07043597856557712,0.0,0.0,0.0,0.0,1.0
-0.9673436877737952,-0.6166981068263976,-0.6166981068263977,0.0,0.0,0.0,0.0,1.0
0.9402628434886502,2.521565945421887,2.521565945421887,0.3,0.0,0.0,0.0,1.0
0.05376344086021531,0.04809968660047949,0.04809968660047939,0.0,0.0,0.0,0.0,1.0
0.07487056949422556,0.06794080732317735,0.06794080732317724,0.0,0.0,0.0,0.0,1.0
-0.36121067303862986,-0.2949713280774404,-0.29497132807744053,0.0,0.0,0.0,0.0,1.0
-0.716447630426125,-0.4968998248870784,-0.4968998248870784,0.0,0.0,0.0,0.0,1.0
0.9211469534050182,2.291499131950968,2.2914991319509683,0.3,0.0,0.0,0.0,1.0
0.6551174830744725,0.9133228616307297,0.9133228616307298,0.3,0.0,4.0,0.0,0.2
0.5021903624054164,0.6143532471046242,0.6143532471046244,0.0,0.0,0.0,0.0,1.0
0.15890083632019128,0.16420030513238687,0.16420030513238676,0.0,0.0,0.0,0.0,1.0
-0.5762644364794902,-0.4261030986719976,-0.42610309867199775,0.0,0.0,0.0,0.0,1.0
0.3389088012743928,0.36612880194202485,0.3661288019420248,0.0,0.0,0.0,0.0,1.0
0.1644763042612507,0.17063363821520094,0.17063363821520092,0.0,0.0,0.0,0.0,1.0
0.6288331342094785,0.8564449822256626,0.8564449822256625,0.0,0.0,0.0,0.0,1.0
0.43608124253285563,0.49638876571694834,0.49638876571694834,0.0,0.0,0.0,0.0,1.0
-0.49741138988450806,-0.3851582404533395,-0.3851582404533395,0.0,0.0,0.0,0.0,1.0
-0.45201115093588196,-0.3543744410290326,-0.3543744410290327,0.0,0.0,0.0,0.0,1.0
0.8661887694145761,1.780379837212623,1.780379837212623,0.0,0.0,0.0,0.0,1.0
-0.7682198327359616,-0.5272326897495058,-0.5272326897495059,0.0,0.0,0.0,0.0,1.0
-0.8088410991636797,-0.5489677356320974,-0.5489677356320974,0.0,0.0,0.0,0.0,1.0
-0.23934687375547573,-0.21527615984127096,-0.21527615984127102,0.0,0.0,0.0,0.0,1.0
0.27279968140183214,0.28989079868026485,0.28989079868026474,0.0,0.0,0.0,0.0,1.0
-0.6224611708482675,-0.4524076147816348,-0.45240761478163494,0.0,0.0,0.0,0.0,1.0
-0.5436081242532854,-0.409689080619584,-0.4096890806195841,0.0,0.0,0.0,0.0,1.0
-0.3389088012743925,-0.2800904875354171,-0.28009048753541715,0.0,0.0,0.0,0.0,1.0
0.06650736758263666,0.06243940566824747,0.06243940566824741,0.0,0.0,0.0,0.0,1.0
-0.29669454400637185,-0.25531914893617014,-0.25531914893617025,0.0,0.0,0.0,0.0,1.0
0.6439665471923538,0.8872588439540947,0.8872588439540946,0.3,0.0,1.0,0.0,1.0
0.2640382317801675,0.28021073675191843,0.2802107367519184,0.2,0.0,0.0,0.0,1.0
0.1995221027479093,0.21257055246999415,0.21257055246999415,0.0,0.0,0.0,0.0,1.0
0.8518518518518521,1.703751023997234,1.7037510239972342,0.0,0.0,0.0,0.0,1.0
-0.3317403424930306,-0.2764529487362558,-0.27645294873625587,0.0,0.0,0.0,0.0,1.0
-0.11031461569095967,-0.10206152250539238,-0.10206152250539247,0.0,0.0,0.0,0.0,1.0
0.1453604141776187,0.14952990071924063,0.14952990071924063,0.0,0.0,0.0,0.0,1.0
-0.13978494623655904,-0.12526962129012373,-0.12526962129012378,0.0,0.0,0.0,0.0,1.0
-0.5575467941059337,-0.41458923619200777,-0.41458923619200794,0.0,0.0,0.0,0.0,1.0
0.9808841099163682,3.46140375929113,3.46140375929113,0.3,0.0,0.0,0.0,0.2
0.8590203106332139,1.7479125487572995,1.7479125487572997,0.0,0.0,0.0,0.0,1.0
0.08403026682596594,0.07792149229277681,0.0779214922927768,0.2,0.0,0.0,0.0,1.0
-0.7769812823576263,-0.5320125961054284,-0.5320125961054285,0.0,0.0,0.0,0.0,1.0
0.8279569892473121,1.5906265735737315,1.5906265735737315,0.0,0.0,0.0,0.0,1.0
0.5778574273197932,0.7287102519972644,0.7287102519972644,0.0,0.0,0.0,0.0,1.0
0.24890481879729218,0.2685465627513022,0.26854656275130206,0.0,0.0,0.0,0.0,1.0
-0.37315810434089997,-0.30125434963962805,-0.30125434963962816,0.0,0.0,0.0,0.0,1.0
-0.02907208283552354,-0.028408877398408163,-0.02840887739840825,0.0,0.0,0.0,0.0,1.0
0.4806849860613303,0.565381753684511,0.565381753684511,0.0,0.0,0.0,0.0,1.0
0.9370768618080447,2.497395852905146,2.497395852905146,0.3,0.0,0.0,0.0,1.0
0.7522899243329353,1.2602719135408134,1.2602719135408134,0.0,0.0,0.0,0.0,1.0
-0.9386698526483471,-0.6018473285884995,-0.6018473285884997,0.0,0.0,0.0,0.0,1.0
0.021107128634010475,0.014309656763642705,0.014309656763642598,0.0,0.0,0.0,0.0,1.0
0.9848665870171249,3.641777584042928,3.641777584042928,0.3,0.0,0.0,0.0,0.2
0.052170450019912586,0.04578488918283147,0.045784889182831426,0.0,0.0,0.0,0.0,1.0
0.5627240143369179,0.70270635892888,0.7027063589288801,0.0,0.0,0.0,0.0,1.0
0.1955396256471526,0.2087225775419557,0.20872257754195564,0.0,0.0,0.0,0.0,1.0
0.6176821983273599,0.8339283164358132,0.8339283164358133,0.0,0.0,0.0,0.0,1.0
-0.9872560732775786,-0.6248149289402285,-0.6248149289402286,0.0,0.0,0.0,0.0,1.0
-0.03703703703703693,-0.035323207347227124,-0.035323207347227235,0.0,0.0,0.0,0.0,1.0
-0.8685782556750298,-0.5735286381024672,-0.5735286381024673,0.0,0.0,0.0,0.0,1.0
-0.35882118677817587,-0.29310746522167186,-0.2931074652216719,0.0,0.0,0.0,0.0,1.0
0.6248506571087218,0.8476667894210752,0.8476667894210751,0.0,0.0,0.0,0.0,1.0
0.2720031859816809,0.2894098018142601,0.28940980181426,0.0,0.0,0.0,0.0,1.0
-0.9334926324173636,-0.6011258332894923,-0.6011258332894924,0.2,0.0,0.0,0.0,1.0
0.2887295898048587,0.3086797387585771,0.3086797387585772,0.0,0.0,0.0,0.0,1.0
-0.6806053365193149,-0.481417738262549,-0.48141773826254913,0.0,0.0,0.0,0.0,1.0
-0.23536439665471914,-0.21091712574310253,-0.21091712574310262,0.0,0.0,0.0,0.0,1.0
0.2130625248904821,0.23117911872355465,0.23117911872355457,0.0,0.0,0.0,0.0,1.0
0.8645957785742734,1.7719022674492884,1.7719022674492886,0.0,0.0,0.0,0.0,1.0
0.6117084826762247,0.8249096251982233,0.8249096251982234,0.0,0.0,0.0,0.0,1.0
0.6638789326961371,0.9319614901884153,0.9319614901884155,0.0,0.0,0.0,0.0,1.0
0.3102349661489449,0.3326393951464411,0.3326393951464411,0.0,0.0,0.0,0.0,1.0
0.26563122262047023,0.28195435039118577,0.28195435039118577,0.0,0.0,0.0,0.0,1.0
0.5380326563122264,0.6641965473443712,0.6641965473443711,0.0,0.0,0.0,0.0,1.0
0.7976901632815614,1.4521896630767266,1.4521896630767266,0.2,0.0,0.0,0.0,1.0
-0.34528076463560314,-0.28342740329332533,-0.2834274032933254,0.0,0.0,0.0,0.0,1.0
0.4567901234567904,0.5281044965691395,0.5281044965691396,0.0,0.0,0.0,0.0,1.0
-0.5428116288331342,-0.4096289560113334,-0.40962895601133353,0.0,0.0,0.0,0.0,1.0
-0.04978096375945828,-0.04623582374471089,-0.04623582374471093,0.0,0.0,0.0,0.0,1.0
-0.26802070888092383,-0.22979625273379076,-0.2297962527337908,0.0,0.0,0.0,0.0,1.0
0.9084030266825969,2.0415310731491014,2.0415310731491014,0.3,0.0,0.0,0.0,0.2
0.4050179211469535,0.4513253718331241,0.45132537183312416,0.0,0.0,0.0,0.0,1.0
-0.27917164476304246,-0.2392358162291348,-0.23923581622913487,0.0,0.0,0.0,0.0,1.0
0.6105137395459977,0.8248194382858474,0.8248194382858475,0.2,0.0,0.0,0.0,1.0
0.6837913181999206,1.0122879668112161,1.0122879668112164,0.0,0.0,0.0,0.0,1.0
0.5810434090003984,0.740013678348377,0.7400136783483771,0.0,0.0,0.0,0.0,1.0
0.6423735563520511,0.8871385947375936,0.8871385947375936,0.0,0.0,0.0,0.0,1.0
0.6136997212266032,0.8280661671313796,0.8280661671313796,0.2,0.0,0.0,0.0,1.0
-0.16129032258064505,-0.14267569537867222,-0.14267569537867228,0.0,0.0,0.0,0.0,1.0
0.7068896853843093,1.1138384301464783,1.1138384301464785,0.0,0.0,0.0,0.0,1.0
-0.675826363998407,-0.4783814455458938,-0.47838144554589385,0.0,0.0,0.0,0.0,1.0
0.751493428912784,1.2599111658913096,1.2599111658913096,0.2,0.0,0.0,0.0,1.0
0.6662684189565913,0.9397476269568681,0.939747626956868,0.0,0.0,0.0,0.0,1.0
0.8040621266427721,1.486460689779568,1.4864606897795682,0.3,0.0,2.0,0.0,0.2
0.024293110314615923,0.019119625423690636,0.019119625423690556,0.0,0.0,0.0,0.0,1.0
-0.4631620868180007,-0.35972553116333594,-0.359725531163336,0.0,0.0,0.0,0.0,1.0
-0.9753086419753085,-0.6189527796357951,-0.6189527796357952,0.0,0.0,0.0,0.0,1.0
-0.6638789326961368,-0.4723088601125832,-0.47230886011258333,0.0,0.0,0.0,0.0,1.0
0.8223815213062526,1.580044642521626,1.580044642521626,0.0,0.0,0.0,0.0,1.0
0.422540820390283,0.47429297218485317,0.4742929721848531,0.0,0.0,0.0,0.0,1.0
-0.7849462365591396,-0.5353495118633367,-0.5353495118633368,0.0,0.0,0.0,0.0,1.0
-0.5929908403026681,-0.43482116686833455,-0.43482116686833466,0.0,0.0,0.0,0.0,1.0
-0.11111111111111091,-0.10239220785077063,-0.10239220785077069,0.0,0.0,0.0,0.0,1.0
0.718040621266428,1.1345513576888098,1.1345513576888098,0.0,0.0,0.0,0.0,1.0
-0.12385503783353226,-0.11315451272762796,-0.11315451272762808,0.0,0.0,0.0,0.0,1.0
-0.5228992433293508,-0.39925746108810506,-0.3992574610881051,0.0,0.0,0.0,0.0,1.0
-0.7363600159299083,-0.512502160728109,-0.512502160728109,0.2,0.0,0.0,0.0,1.0
-0.4360812425328553,-0.3424697685954139,-0.342469768595414,0.0,0.0,0.0,0.0,1.0
-0.7777777777777777,-0.5323132191466814,-0.5323132191466815,0.0,0.0,0.0,0.0,1.0
0.6224611708482678,0.8445102474879187,0.8445102474879187,0.0,0.0,0.0,0.0,1.0
0.8829151732377541,1.8965405803527808,1.8965405803527808,0.0,0.0,0.0,0.0,1.0
-0.5547590601354041,-0.4136272424599982,-0.4136272424599984,0.0,0.0,0.0,0.0,1.0
0.8414974113898847,1.651592926339839,1.6515929263398392,0.0,0.0,0.0,0.0,1.0
0.17722023098367204,0.1862059117521062,0.18620591175210618,0.0,0.0,0.0,0.0,1.0
0.42572680207088825,0.4826502927316864,0.48265029273168636,0.2,0.0,0.0,0.0,1.0
0.030665073675826594,0.023508721825984416,0.02350872182598433,0.0,0.0,0.0,0.0,1.0
0.05535643170051781,0.048851244203611977,0.0488512442036119,0.2,0.0,0.0,0.0,1.0
0.08801274392672265,0.08071728657642971,0.0807172865764297,0.0,0.0,0.0,0.0,1.0
-0.07726005575467931,-0.0737728943234854,-0.0737728943234855,0.0,0.0,0.0,0.0,1.0
0.35802469135802484,0.3908400159330211,0.39084001593302115,0.0,0.0,0.0,0.0,1.0
0.5436081242532859,0.6717121233756961,0.671712123375696,0.0,0.0,0.0,0.0,1.0
0.28634010354440476,0.30585388217079895,0.30585388217079884,0.0,0.0,0.0,0.0,1.0
-0.5412186379928314,-0.4088172737999503,-0.40881727379995036,0.0,0.0,0.0,0.0,1.0
-0.8446833930704898,-0.5646903206896291,-0.5646903206896292,0.0,0.0,0.0,0.0,1.0
-0.7052966945440062,-0.49230029235590755,-0.4923002923559076,0.0,0.0,0.0,0.0,1.0
0.6527279968140185,0.9068895285479153,0.9068895285479153,0.0,0.0,0.0,0.0,1.0
0.6168857029072085,0.8327558865749264,0.8327558865749264,0.0,0.0,0.0,0.0,1.0
-0.9195539625647151,-0.5961956154129432,-0.5961956154129433,0.0,0.0,0.0,0.0,1.0
-0.5890083632019115,-0.43361867470332255,-0.4336186747033226,0.3,0.0,3.0,0.0,0.2
0.672640382317802,0.9763334510773577,0.9763334510773577,0.0,0.0,0.0,0.0,1.0
0.17363600159299108,0.1791112079785356,0.17911120797853558,0.0,0.0,0.0,0.0,1.0
-0.43289526085224994,-0.3401850334818911,-0.3401850334818912,0.0,0.0,0.0,0.0,1.0
-0.04818797291915555,-0.04527383001270124,-0.04527383001270128,0.0,0.0,0.0,0.0,1.0
0.11827956989247328,0.12036946571769998,0.12036946571769996,0.0,0.0,0.0,0.0,1.0
-0.7188371166865789,-0.5008981113357432,-0.5008981113357434,0.0,0.0,0.0,0.0,1.0
-0.10553564317005161,-0.097011055412342,-0.09701105541234203,0.0,0.0,0.0,0.0,1.0
0.9633612106730389,2.901433220349173,2.9014332203491735,0.8,0.0,4.0,0.0,0.2
0.4559936280366389,0.5277136866155107,0.5277136866155105,0.0,0.0,0.0,0.0,1.0
-0.14934289127837505,-0.13227413815131858,-0.13227413815131864,0.0,0.0,0.0,0.0,1.0
0.3667861409796895,0.40307537371201824,0.4030753737120181,0.0,0.0,0.0,0.0,1.0
-0.5444046196734368,-0.4097191429237093,-0.40971914292370937,0.2,0.0,0.0,0.0,1.0
0.7857427319792913,1.384639665707178,1.384639665707178,0.0,0.0,0.0,0.0,1.0
0.13102349661489462,0.1319735151100656,0.13197351511006553,0.0,0.0,0.0,0.0,1.0
-0.7172441258462763,-0.49714032332008073,-0.4971403233200809,0.0,0.0,0.0,0.0,1.0
0.3269613699721227,0.35638861540542777,0.3563886154054278,0.0,0.0,0.0,0.0,1.0
0.408203902827559,0.4536401692507723,0.4536401692507722,0.3,0.0,1.0,0.0,1.0
-0.9251294305057746,-0.5989012227842202,-0.5989012227842203,0.0,0.0,0.0,0.0,1.0
-0.7045001991238549,-0.4921800431394063,-0.4921800431394064,0.2,0.0,0.0,0.0,1.0
-0.7650338510553564,-0.5265412567546238,-0.5265412567546239,0.0,0.0,0.0,0.0,1.0
